"","sd2.lon","sd2.lat"
"1958",-75.65219,43.09568
"1959",-74.94999,43.73329
"1960",-78.39036,43.15165
"1961",-72.33459,41.10701
"1962",-76.47422,43.39825
"1963",-74.95,42.55
"1964",-76.35,42.11675
"1965",-73.80223,41.39903
"1966",-73.85,41.25002
"1967",-73.47369,44.6496
"1968",-73.74484,40.69316
"1969",-72.45236,40.85906
"1970",-73.98955,41.14797
"1971",-77.64135,43.22322
"1972",-75.4732,43.3035
"1973",-73.41342,43.13521
"1974",-78.48444,42.10824
"1975",-72.2287,40.9298
"1976",-75.49893,42.67825
"1977",-74.15,40.58331
"1978",-76.41238,42.94883
"1979",-74.073,44.3167
"1980",-73.13858,40.91331
"1981",-73.59066,40.6298
"1982",-78.06671,42.16676
"1983",-73.63792,42.61569
"1984",-73.69503,43.07441
"1985",-73.92684,42.74486
"1986",-74.34155,41.30223
"1987",-76.0833,43.10001
"1988",-73.65682,42.83333
"1989",-73.9537,42.02799
"1990",-75.98427,44.00709
"1991",-76.87347,42.38058
"1992",-78.6667,43.23331
"1993",-82.9833,39.1833
"1994",-83.5,39.2
"1995",-82.3667,39.4833
"1996",-84.7167,39.5
"1997",-82.45,40.2333
"1998",-81.6167,40.25
"1999",-80.75,40.4
"2000",-82.9333,40.7167
"2001",-80.7167,41
"2002",-84.4333,41.35
"2003",-83.1167,41.3667
"2004",-82.8333,41.45
"2005",-82.8167,41.65
"2006",-82.7333,41.7
"2007",-80.9833,41.7667
"2008",-80.65744,41.89461
"2009",-82.29932,40.81665
"2010",-82.15,39.3
"2011",-80.66597,40.71056
"2012",-82.4828,40.43371
"2013",-82.4833,39.93331
"2014",-84.37,41.11002
"2015",-81.20336,41.47445
"2016",-82.79734,39.05924
"2017",-82.9177,40.80919
"2018",-81.08468,40.29918
"2019",-83.7798,39.9214
"2020",-81.48319,41.1338
"2021",-81.79991,39.85022
"2022",-84.3,39.10001
"2023",-81.50385,41.5723
"2024",-82.93154,39.98511
"2025",-84.0224,39.501
"2026",-83.34696,40.92027
"2027",-84.17945,39.81995
"2028",-83.05331,40.39536
"2029",-84.0253,38.98709
"2030",-82.18972,41.38416
"2031",-83.36608,39.62694
"2032",-82.55772,41.33476
"2033",-83.07661,41.3562
"2034",-83.9115,39.7219
"2035",-84.50003,40.51683
"2036",-83.807,41.506
"2037",-84.60716,40.09922
"2038",-84.34833,41.55203
"2039",-82.8667,41.5
"2040",-84.53603,39.40044
"2041",-82.56647,39.49932
"2042",-82.9412,40.19053
"2043",-83.9167,40.48331
"2044",-82.8667,39.46672
"2045",-83.36189,40.64364
"2046",-82.75449,41.68074
"2047",-81.85764,41.46023
"2048",-82.60192,39.71373
"2049",-82.54863,40.70416
"2050",-81.2333,41.7
"2051",-82.8167,40.55
"2052",-81.94812,40.53284
"2053",-82.30421,40.58185
"2054",-81.25893,41.70035
"2055",-82.28262,39.71444
"2056",-84.38,41.3264
"2057",-83.21671,40.21672
"2058",-83.20055,41.61142
"2059",-84.71693,39.50776
"2060",-83.44504,39.26218
"2061",-82.66553,40.99522
"2062",-83.1086,38.77984
"2063",-84.57248,39.68488
"2064",-81.25301,41.26172
"2065",-81.2829,40.97796
"2066",-81.62882,40.43984
"2067",-83.62072,41.32561
"2068",-80.83854,40.86755
"2069",-81.61581,41.31763
"2070",-81.4167,40.1167
"2071",-80.7333,40.4
"2072",-80.85715,41.38446
"2073",-83.13113,41.10975
"2074",-83.5333,41.65
"2075",-81.04586,41.1026
"2076",-84.58052,40.86889
"2077",-81.5667,39.4833
"2078",-82.2,41.15
"2079",-81.64105,40.67195
"2080",-82.01892,40.74635
"2081",-80.69825,41.04673
"2082",-82.05,40.0333
"2083",-94.6,34.1333
"2084",-94.6833,34.2
"2085",-99.6333,34.4833
"2086",-97.9667,34.6667
"2087",-98.35,34.7167
"2088",-95.0167,35.4333
"2089",-97.3167,35.5667
"2090",-97.6,35.9667
"2091",-98.5167,36.0167
"2092",-97.1667,36.1
"2093",-95.9167,36.2167
"2094",-95.9167,36.3
"2095",-99.5833,36.5833
"2096",-97.2167,35.5667
"2097",-99.81028,36.05694
"2098",-94.70481,34.0554
"2099",-96.99595,34.45649
"2100",-95.3167,35.85001
"2101",-96.08728,36.92889
"2102",-102.89116,36.90333
"2103",-95.97,34.54971
"2104",-97.37674,35.26552
"2105",-97.58342,35.53681
"2106",-95.63261,36.37221
"2107",-94.65971,33.79406
"2108",-97.7833,34.56671
"2109",-94.96949,34.49847
"2110",-97.06719,36.40323
"2111",-98.1789,36.785
"2112",-97.17649,36.14517
"2113",-94.95005,36.40002
"2114",-96.65,34.18333
"2115",-96.4333,36.85001
"2116",-95.90215,36.32205
"2117",-99.27967,35.64948
"2118",-98.6667,34.7333
"2119",-82.5333,42
"2120",-82.5333,42.0167
"2121",-79.6667,47.5
"2122",-82.4,42.3667
"2123",-80.5167,42.85
"2124",-80.2167,42.8667
"2125",-81.8333,43.2333
"2126",-77.6833,44
"2127",-77.6667,44.0167
"2128",-76.4833,44.2
"2129",-78.35,44.55
"2130",-75.6667,44.5833
"2131",-76.4,44.6833
"2132",-79.8833,44.7
"2133",-84.35,46.5
"2134",-78.8333,43.8167
"2135",-79.4333,43.9167
"2136",-76.6757,44.0927
"2137",-78.40004,45.56673
"2138",-74.96511,45.58572
"2139",-91.59833,48.75131
"2140",-79.74552,44.36202
"2141",-79.09884,44.34539
"2142",-79.50519,45.67183
"2143",-81.9372,42.3403
"2144",-77.85805,45.05939
"2145",-80.35652,43.10426
"2146",-81.57836,45.20427
"2147",-75.7894,44.6283
"2148",-77.38322,44.16272
"2149",-79.6081,44.13051
"2150",-80.25816,43.30758
"2151",-82.87267,42.06937
"2152",-80.0333,43.8667
"2153",-81.0184,44.94101
"2154",-81.30062,45.12776
"2155",-80.20712,44.4551
"2156",-76.14694,45.14074
"2157",-79.0425,44.6372
"2158",-76.02033,45.42223
"2159",-76.09864,44.59095
"2160",-77.48792,46.10074
"2161",-79.56429,42.92123
"2162",-92.83628,49.7822
"2163",-93.3167,50.6167
"2164",-77.1021,45.57882
"2165",-93.53954,48.64899
"2166",-75.05001,45.36602
"2167",-76.5521,44.4849
"2168",-79.90383,42.88152
"2169",-79.28331,44.95002
"2170",-79.7536,44.887
"2171",-76.28489,44.37354
"2172",-80.21626,43.52385
"2173",-79.88523,43.26788
"2174",-83.03703,42.13332
"2175",-79.92217,43.62744
"2176",-79.21781,45.32643
"2177",-81.06805,44.20289
"2178",-91.68328,49.48354
"2179",-80.9338,42.9994
"2180",-77.4167,45.55
"2181",-81.62273,44.08922
"2182",-94.44942,49.78426
"2183",-76.46109,44.20602
"2184",-81.4,46.0167
"2185",-79.72737,43.81959
"2186",-81.8816,43.171
"2187",-80.48656,43.44938
"2188",-78.7167,44.56671
"2189",-76.46312,45.0205
"2190",-80.7284,43.58149
"2191",-81.31088,42.95358
"2192",-80.39083,42.62111
"2193",-86.28908,48.70765
"2194",-80.64164,47.94043
"2195",-80.57138,44.53462
"2196",-82.44471,45.85666
"2197",-80.23898,46.27654
"2198",-82.17826,45.72477
"2199",-78.71674,44.91682
"2200",-94.35,49.03334
"2201",-76.8,44.4167
"2202",-85.8325,49.1304
"2203",-82.0753,46.21261
"2204",-76.91032,44.22219
"2205",-79.38254,46.31031
"2206",-79.06671,43.16671
"2207",-88.29997,48.95038
"2208",-79.75176,47.45627
"2209",-82.81974,42.2926
"2210",-75.69965,45.42471
"2211",-78.5433,43.9794
"2212",-79.50004,44.58344
"2213",-80.94294,44.56769
"2214",-78.8141,43.9085
"2215",-76.3334,45.33379
"2216",-81.31435,44.90934
"2217",-79.25484,42.87693
"2218",-76.96206,44.00312
"2219",-78.01182,44.66488
"2220",-79.68754,43.48782
"2221",-79.09715,43.90208
"2222",-77.1425,45.8156
"2223",-82.6167,46.4667
"2224",-78.25508,43.99699
"2225",-82.52651,42.01864
"2226",-77.70002,44.01676
"2227",-79.67098,43.14621
"2228",-78.3332,44.3208
"2229",-80.79189,42.68079
"2230",-76.68308,45.47139
"2231",-76.1407,44.8475
"2232",-79.45043,43.92612
"2233",-75.85086,45.21866
"2234",-78.01236,44.13321
"2235",-77.22813,43.89205
"2236",-79.36752,43.11516
"2237",-81.04922,46.50126
"2238",-80.9844,43.3164
"2239",-78.72288,44.32929
"2240",-76.6667,44.85
"2241",-82.35001,42.36673
"2242",-81.8841,42.6245
"2243",-81.45667,43.35
"2244",-81.35663,44.39358
"2245",-84.36073,46.50836
"2246",-81.12288,42.73367
"2247",-79.39451,44.22765
"2248",-81.6133,42.8931
"2249",-89.28405,48.41611
"2250",-75.98327,44.34728
"2251",-79.4104,43.70859
"2252",-79.10069,44.11391
"2253",-74.65466,45.51634
"2254",-76.39332,44.67072
"2255",-81.58329,42.63331
"2256",-81.17676,44.73436
"2257",-82.38335,42.6337
"2258",-79.8831,44.69455
"2259",-80.22025,42.85952
"2260",-80.7124,43.17251
"2261",-84.78501,47.96997
"2262",-124.3667,42.35
"2263",-124.3,43.1167
"2264",-118.9167,43.2
"2265",-120.85,44.3
"2266",-121.1833,44.4667
"2267",-117.8333,44.6167
"2268",-120.7833,44.8167
"2269",-122.8833,45.1833
"2270",-123.1333,45.4667
"2271",-121.5333,45.6167
"2272",-123.4833,43.8833
"2273",-119.8833,42.1833
"2274",-123.17444,44.71305
"2275",-120.80253,44.87779
"2276",-122.61701,42.16067
"2277",-119.75,44.55
"2278",-117.83922,44.8619
"2279",-117.87238,44.65505
"2280",-121.3109,44.06415
"2281",-122.96713,44.3536
"2282",-119.05452,43.58618
"2283",-124.29734,43.37586
"2284",-123.9461,46.2192
"2285",-123.26954,44.50709
"2286",-124.29833,43.115
"2287",-123.3384,44.89648
"2288",-123.17902,44.07682
"2289",-123.12695,45.48514
"2290",-124.06674,44.03344
"2291",-123.36687,42.41857
"2292",-119.7667,42.48336
"2293",-121.5667,45.61671
"2294",-123.5667,42.16673
"2295",-118.95266,44.4161
"2296",-121.73513,42.15952
"2297",-122.9117,42.15781
"2298",-123.9833,45
"2299",-124.0033,44.9463
"2300",-117.15,43.75
"2301",-118.8798,42.89978
"2302",-121.13313,44.72784
"2303",-122.85588,42.40262
"2304",-123.9,45.1833
"2305",-122.44996,43.73331
"2306",-122.7,45.5167
"2307",-124.48282,42.81965
"2308",-120.75001,44.36677
"2309",-117.1447,44.8494
"2310",-121.11949,44.26351
"2311",-119.7167,45.2167
"2312",-124.15023,43.73066
"2313",-123.34731,43.31768
"2314",-123.0388,44.94372
"2315",-118.8833,43.2
"2316",-122.80084,45.75617
"2317",-122.70646,44.96598
"2318",-121.8665,44.4209
"2319",-121.55274,43.87295
"2320",-123.8167,44.1333
"2321",-121.5625,44.3
"2322",-120.77784,42.9731
"2323",-122.9755,44.5699
"2324",-123.8833,45.51671
"2325",-122.83,45.317
"2326",-121.17456,45.2525
"2327",-117.8833,45.25001
"2328",-118.6667,45.60001
"2329",-123.58067,45.26622
"2330",-121.19367,44.48215
"2331",-117.2372,43.9822
"2332",-117.20092,45.37477
"2333",-124.06423,44.58655
"2334",-123.2815,45.1579
"2335",-75.5167,41.8667
"2336",-80.0833,42.1667
"2337",-76.85,39.8167
"2338",-79.4667,39.8667
"2339",-76.6333,39.9833
"2340",-75.1333,40.0833
"2341",-78.95,40.1
"2342",-75.0667,40.1333
"2343",-76.0167,40.1333
"2344",-79.6167,40.35
"2345",-75.3333,40.4
"2346",-79.5667,40.4
"2347",-75.2833,40.4167
"2348",-77.1667,40.4167
"2349",-79.9833,40.5167
"2350",-77.3667,40.65
"2351",-79.05,40.65
"2352",-80.3,40.6833
"2353",-75.3,40.8333
"2354",-75.6833,40.8667
"2355",-75.55,40.95
"2356",-78.7167,41.1333
"2357",-79.05,41.15
"2358",-78.8,41.25
"2359",-79.9833,41.6
"2360",-75.42599,40.13406
"2361",-79.67824,40.73453
"2362",-77.66047,41.01492
"2363",-78.59144,40.00255
"2364",-75.31692,40.61845
"2365",-80.4458,40.20001
"2366",-76.54601,41.06295
"2367",-76.14921,40.41481
"2368",-79.50001,40.39999
"2369",-80.0714,40.9811
"2370",-80.35537,40.73184
"2371",-78.37509,41.25041
"2372",-75.10167,40.31022
"2373",-77.58337,39.90004
"2374",-80.05953,39.93044
"2375",-79.45649,41.18189
"2376",-76.83331,40.56671
"2377",-78.26057,40.58037
"2378",-75.9833,41.31672
"2379",-74.91419,41.17124
"2380",-75.083,41.737
"2381",-78.75,41.13332
"2382",-75.7667,40.13335
"2383",-78.26009,41.48109
"2384",-80.0333,42.08331
"2385",-80.17824,41.18084
"2386",-77.31766,39.83045
"2387",-78.87751,40.51725
"2388",-75.37289,39.89918
"2389",-75.92694,40.59944
"2390",-76.9349,40.23402
"2391",-77.93853,40.56645
"2392",-80.26941,40.48832
"2393",-79.14076,40.61498
"2394",-78.96731,40.10408
"2395",-76.36141,39.99207
"2396",-74.89707,40.17652
"2397",-76.53445,40.38008
"2398",-76.98413,40.93966
"2399",-77.3667,41.13337
"2400",-80.42963,41.6028
"2401",-78.07161,40.37389
"2402",-77.36708,40.54715
"2403",-75.6059,40.5479
"2404",-76.30243,40.22612
"2405",-77.20102,41.77306
"2406",-79.1667,39.7333
"2407",-77.15003,40.40025
"2408",-77.06333,41.4484
"2409",-76.1167,41.08331
"2410",-77.36809,40.14924
"2411",-77.46758,40.85499
"2412",-79.97027,40.50908
"2413",-79.54344,41.55851
"2414",-75.27972,41.00496
"2415",-80.05421,40.28282
"2416",-75.04118,40.06596
"2417",-80.4167,40.5
"2418",-75.8667,40.36672
"2419",-79.24185,40.16133
"2420",-80.4,39.86671
"2421",-76.2747,41.7033
"2422",-77.8,40.8
"2423",-76.16979,39.8172
"2424",-75.66227,41.40812
"2425",-80.0276,40.7328
"2426",-75.8667,41.8333
"2427",-76.42753,40.59805
"2428",-75.93806,40.81667
"2429",-75.51611,41.86583
"2430",-75.94764,41.53637
"2431",-75.365,40.40361
"2432",-75.6,39.96673
"2433",-76.93546,41.25015
"2434",-75.49811,40.85001
"2435",-75.20385,41.52645
"2436",-75.90195,39.93686
"2437",-79.14501,41.84379
"2438",-80.20986,40.12882
"2439",-75.12801,40.12235
"2440",-76.8893,39.78939
"2441",-77.0958,40.04335
"2442",-68.4333,48.4167
"2443",-68.1667,48.55
"2444",-72.7333,45.1833
"2445",-71.9667,45.3167
"2446",-74.1667,45.3833
"2447",-73.81951,45.63403
"2448",-72.43688,45.22352
"2449",-73.11411,45.10382
"2450",-70.71664,46.18245
"2451",-73.16662,45.81706
"2452",-70.45624,47.03749
"2453",-72.76991,45.1358
"2454",-72.49251,45.88722
"2455",-64.29091,48.82406
"2456",-72.1586,45.10367
"2457",-72.71,45.39373
"2458",-73.46832,45.1066
"2459",-74.13186,45.38961
"2460",-61.93533,47.30006
"2461",-70.56406,46.35433
"2462",-71.96896,45.32408
"2463",-70.8992,45.4858
"2464",-73.49015,45.65362
"2465",-69.9833,47.4
"2466",-74.23481,45.60263
"2467",-65.7667,49.2
"2468",-73.71961,45.81031
"2469",-73.64434,45.45252
"2470",-67.10559,47.97345
"2471",-65.78321,48.20031
"2472",-71.57694,46.68015
"2473",-73.20983,45.54814
"2474",-64.33447,48.52558
"2475",-71.25321,46.79523
"2476",-66.5833,49.0667
"2477",-73.9982,45.21442
"2478",-73.24299,45.30908
"2479",-73.0333,46.00001
"2480",-72.492,46.3411
"2481",-73.4333,45.8975
"2482",-71.5667,41.1667
"2483",-71.1667,41.5
"2484",-71.57773,41.23239
"2485",-71.15659,41.53694
"2486",-71.8167,41.3222
"2487",-71.64356,41.84745
"2488",-71.55879,41.42953
"2489",-80.3667,33.4833
"2490",-80.6833,33.8667
"2491",-80.9833,33.95
"2492",-82.0333,34.1667
"2493",-82.7167,34.4833
"2494",-80.48131,32.61263
"2495",-81.61791,33.56356
"2496",-79.7,32.93331
"2497",-81.2167,34.7
"2498",-80.7476,33.7612
"2499",-82.83645,34.63457
"2500",-80.9214,33.93
"2501",-80.2249,34.50411
"2502",-80.421,33.21132
"2503",-82.3167,34.7833
"2504",-80.75,32.20002
"2505",-82.97872,34.81369
"2506",-82.3333,34.00002
"2507",-80.5397,32.39944
"2508",-79.09037,33.49082
"2509",-81.17119,34.03462
"2510",-80.8368,34.35479
"2511",-79.40366,33.10034
"2512",-82.3458,35.00971
"2513",-79.73793,34.21577
"2514",-80.48251,33.73941
"2515",-82.61124,34.26033
"2516",-80.9232,32.35122
"2517",-80.1146,32.6296
"2518",-80.408,33.5104
"2519",-81.95001,34.90002
"2520",-81.6167,33.20002
"2521",-79.2292,33.24581
"2522",-81.106,34.95653
"2523",-101.5667,43.1
"2524",-98.5333,43.15
"2525",-98.2,44.35
"2526",-96.85,45.4167
"2527",-98.5,45.45
"2528",-101.9417,43.74906
"2529",-99.5333,44.0833
"2530",-102.46125,45.52031
"2531",-96.8833,44.25001
"2532",-96.54941,43.301
"2533",-103.45,43.3667
"2534",-98.21416,44.35613
"2535",-98.53337,43.11687
"2536",-101.6,43.1167
"2537",-97.09992,43.95605
"2538",-98.0245,43.7148
"2539",-100.34634,44.36698
"2540",-103.42322,44.22207
"2541",-102.64757,43.10901
"2542",-103.2472,44.07687
"2543",-96.71149,43.56211
"2544",-102.17676,45.8325
"2545",-98.25003,45.78342
"2546",-103.86418,44.51982
"2547",-103.51466,44.41681
"2548",-97.32676,45.42486
"2549",-97.3833,42.93332
"2550",-107.95004,52.00001
"2551",-102.57949,50.37165
"2552",-106.5167,52.26667
"2553",-105.4119,49.10845
"2554",-104.80926,50.70872
"2555",-108.8167,49.5167
"2556",-102.96114,49.10693
"2557",-106.28333,52.06667
"2558",-103.79465,50.76965
"2559",-109.83694,49.54391
"2560",-106.99032,51.29756
"2561",-109.81736,49.15994
"2562",-107.7,51.73331
"2563",-102.35,50.0167
"2564",-105.23336,51.36684
"2565",-107.03586,50.40922
"2566",-106.8167,51.86667
"2567",-106.54999,51.01671
"2568",-104.61833,50.50009
"2569",-106.67036,52.07135
"2570",-108.7,52.3833
"2571",-102.1642,51.0365
"2572",-107.8833,50.25
"2573",-102.25831,50.33192
"2574",-102.4833,51.2
"2575",-85.2833,35.0333
"2576",-88.75,35.3833
"2577",-86.9,35.5333
"2578",-86.9,35.55
"2579",-83.4833,35.6667
"2580",-82.5,36.0833
"2581",-86.3667,36.25
"2582",-86.65,36.3
"2583",-87.1167,36.3167
"2584",-86.8667,36.5
"2585",-82.09991,36.60582
"2586",-87.45727,35.30005
"2587",-88.0821,36.3405
"2588",-83.8333,35.6
"2589",-87.7528,36.476
"2590",-85.22918,35.10402
"2591",-87.3833,36.50001
"2592",-87.7751,35.7081
"2593",-87.16128,35.59901
"2594",-85.01689,35.86209
"2595",-85.47467,36.1448
"2596",-85.36667,36.49951
"2597",-88.7,36.2833
"2598",-85.85001,36.02003
"2599",-87.92108,35.9474
"2600",-82.12628,36.34133
"2601",-89.42,35.20003
"2602",-86.05668,35.30203
"2603",-83.48628,35.71455
"2604",-84.91999,35.3655
"2605",-86.66344,36.19256
"2606",-88.82051,35.61188
"2607",-82.5167,36.50002
"2608",-84.07964,35.91357
"2609",-86.3892,36.1944
"2610",-89.9333,35.15001
"2611",-86.3918,35.8461
"2612",-86.92873,36.05449
"2613",-85.51125,35.06638
"2614",-84.09266,36.22417
"2615",-87.8667,35.725
"2616",-89.38331,36.41673
"2617",-82.1108,36.1063
"2618",-88.16663,35.16322
"2619",-81.85001,36.50013
"2620",-85.77705,35.67482
"2621",-85.598,35.90824
"2622",-102.05,32.0167
"2623",-101.7,32.1667
"2624",-99.95,32.2
"2625",-100.8833,32.2833
"2626",-99.7667,32.35
"2627",-101.1667,32.5833
"2628",-94.4167,32.7833
"2629",-97.0333,33.1333
"2630",-101.15,33.55
"2631",-101.75,33.55
"2632",-96.7333,33.7167
"2633",-101.7,34.1833
"2634",-102.75,34.4333
"2635",-100.5333,34.7167
"2636",-102.1333,34.8667
"2637",-102.1167,34.9
"2638",-100.1667,35.9
"2639",-97.45,25.9333
"2640",-97.4,26.2167
"2641",-97.35,26.2333
"2642",-97.3833,26.2333
"2643",-97.4167,26.2333
"2644",-97.5,26.5
"2645",-99.1667,26.75
"2646",-97.75,26.8333
"2647",-97.3333,27.3333
"2648",-97.3333,27.4
"2649",-98.1333,27.7167
"2650",-96.8667,28.2
"2651",-95.5833,28.8667
"2652",-103.4833,29.2
"2653",-103.25,29.25
"2654",-94.8667,29.3333
"2655",-104.2833,29.5167
"2656",-95.0667,29.55
"2657",-97.5,29.5833
"2658",-97.5833,29.6
"2659",-96.3667,29.6333
"2660",-95.55,29.75
"2661",-94.0333,29.7667
"2662",-98.7333,29.7833
"2663",-100,29.8167
"2664",-95.7333,29.9167
"2665",-95.75,29.9167
"2666",-93.85,30.0167
"2667",-93.7333,30.0667
"2668",-103.6,30.0833
"2669",-97.2167,30.1
"2670",-95.45,30.1333
"2671",-97.7,30.1833
"2672",-97.8667,30.35
"2673",-95.6333,30.45
"2674",-95.6333,30.4667
"2675",-103.7167,30.4667
"2676",-103.8,30.4667
"2677",-96.3,30.5833
"2678",-103.9,30.6833
"2679",-101.75,30.75
"2680",-94.1667,30.8333
"2681",-95.3167,30.8667
"2682",-100.65,30.8667
"2683",-95.3167,30.9333
"2684",-95.1667,31.0667
"2685",-95.45,31.4333
"2686",-98.6667,31.5
"2687",-97.45,31.5333
"2688",-106.4833,31.8333
"2689",-97.7,31.8833
"2690",-99.75021,32.35009
"2691",-101.70207,34.98515
"2692",-96.3667,29.6344
"2693",-96.8833,28.2333
"2694",-97.69804,30.18339
"2695",-95.04893,29.54976
"2696",-98.39435,26.22348
"2697",-103.74587,30.98582
"2698",-97.24843,30.0866
"2699",-98.0179,30.60419
"2700",-94.20001,30.76675
"2701",-95.56991,29.77151
"2702",-103.04441,29.18257
"2703",-102.04284,34.91866
"2704",-98.275,30.75142
"2705",-98.79007,29.86664
"2706",-94.46684,29.55035
"2707",-95.5657,29.1521
"2708",-101.4162,32.23913
"2709",-97.45,30.96672
"2710",-97.47483,25.93275
"2711",-95.6688,29.3734
"2712",-96.00235,33.74054
"2713",-98.3167,29.2833
"2714",-97.58331,27.83337
"2715",-96.95103,32.59313
"2716",-103.35,30.11
"2717",-97.29385,27.65837
"2718",-97,32.6167
"2719",-98.3082,28.49133
"2720",-96.6833,33.3333
"2721",-103.29663,29.26783
"2722",-101.25306,29.71036
"2723",-99.34293,28.36089
"2724",-97.35557,31.55596
"2725",-96.31749,30.59296
"2726",-97.23335,26.02781
"2727",-95.89005,29.95612
"2728",-96.83118,32.8258
"2729",-104.00929,30.64703
"2730",-100.95855,29.46512
"2731",-106.47981,31.78275
"2732",-100.42039,29.30519
"2733",-99.0884,26.49666
"2734",-97.74345,31.21301
"2735",-95.35506,29.01721
"2736",-97.4715,32.76613
"2737",-94.8333,29.33331
"2738",-96.00001,30.58333
"2739",-96.86351,28.53298
"2740",-104.81373,31.8923
"2741",-97.40188,30.70624
"2742",-97.7395,30.69991
"2743",-96.74438,33.7807
"2744",-95.32205,29.73104
"2745",-97.6813,26.17697
"2746",-94.94919,29.74971
"2747",-106.04121,31.81174
"2748",-95.55196,30.71559
"2749",-100.27291,35.92173
"2750",-96.4981,28.7232
"2751",-97.85505,27.46583
"2752",-99.17566,30.06464
"2753",-97.38139,26.23913
"2754",-99.496,29.803
"2755",-99.4167,27.50004
"2756",-101.6167,35.68331
"2757",-94.71623,32.37653
"2758",-95.18,29.94
"2759",-95.9167,32.7667
"2760",-95.0833,30.7167
"2761",-94.59473,32.80013
"2762",-97.4397,30.2209
"2763",-96.53633,32.92963
"2764",-97.96487,26.48494
"2765",-101.79247,33.58487
"2766",-96.99289,33.03008
"2767",-101.78331,35.51675
"2768",-96.61535,33.15845
"2769",-102.0333,31.95
"2770",-95.9833,28.6833
"2771",-105.7871,31.2682
"2772",-102.77834,33.95633
"2773",-100.2,34.05002
"2774",-94.65631,31.53321
"2775",-98.1167,29.70002
"2776",-93.905,30.07411
"2777",-94.72627,29.87763
"2778",-96.7167,29.7333
"2779",-97.10004,27.85023
"2780",-94.9459,30.63315
"2781",-97.5833,29.58333
"2782",-96.4785,28.4355
"2783",-98.2933,32.7578
"2784",-95.5667,33.75
"2785",-95.76645,31.76242
"2786",-99.6831,34.32845
"2787",-101.07393,34.43457
"2788",-96.07276,32.0299
"2789",-100.49986,31.91612
"2790",-97.11672,28.06689
"2791",-104.6667,29.95
"2792",-98.19169,26.1492
"2793",-95.56671,28.86674
"2794",-95.44317,30.1268
"2795",-100.48226,31.44395
"2796",-95.09671,30.1672
"2797",-97.9649,29.8965
"2798",-101.7,32.0833
"2799",-93.95634,29.73339
"2800",-98.608,29.3148
"2801",-96.65771,32.64066
"2802",-94.31672,30.51677
"2803",-94.2082,33.2784
"2804",-94.97998,30.28604
"2805",-96.1,32.15
"2806",-94.42101,31.96096
"2807",-95.29915,32.27772
"2808",-99.78616,29.20958
"2809",-97.1167,32.76671
"2810",-97.07842,28.87233
"2811",-97.04508,31.5194
"2812",-97.6667,33.25001
"2813",-98.62976,33.88768
"2814",-99.43284,30.08928
"2815",-98.0296,30.3553
"2816",-101.10819,33.48204
"2817",-97.94211,26.15068
"2818",-97.41705,28.11355
"2819",-110.3333,40.25
"2820",-109.25,40.3667
"2821",-109.4167,40.9167
"2822",-112.1667,37.6
"2823",-113.1333,37.7333
"2824",-112.8667,37.8833
"2825",-111.8333,41.75
"2826",-109.5667,38.5833
"2827",-109.5667,38.7
"2828",-112.1611,41.00472
"2829",-112.1699,37.56977
"2830",-109.5583,37.28278
"2831",-111.33333,41.86674
"2832",-111.424,37.909
"2833",-112.26752,41.48039
"2834",-113.11104,37.685
"2835",-109.7304,38.50453
"2836",-109.34558,40.36981
"2837",-111.67722,37.74222
"2838",-113.39901,39.81072
"2839",-111.4322,40.50654
"2840",-111.91349,40.45261
"2841",-112.51671,37.03336
"2842",-111.83335,41.79927
"2843",-111.60536,41.02061
"2844",-109.45,38.56672
"2845",-112.06403,41.21984
"2846",-109.3533,40.11233
"2847",-111.7598,40.0437
"2848",-111.4818,40.72655
"2849",-111.66883,40.25255
"2850",-113.6,37.14999
"2851",-111.88842,40.76949
"2852",-113.3675,37.25311
"2853",-112.29855,40.53074
"2854",-111.3744,38.29888
"2855",-112.98042,37.2093
"2856",-78.4333,38.9
"2857",-79.8167,36.7333
"2858",-76.4667,36.8667
"2859",-76.25,36.9167
"2860",-80.4167,37.2333
"2861",-79.9333,37.2833
"2862",-79.0833,37.55
"2863",-75.7167,37.6833
"2864",-79.5,37.8
"2865",-79.8333,37.8167
"2866",-78.9833,37.9167
"2867",-78.8,37.95
"2868",-78.95,38
"2869",-79.1167,38.1167
"2870",-77.65,38.2833
"2871",-77.2,38.7
"2872",-77.55,38.6167
"2873",-78.99132,38.20458
"2874",-81.92645,37.00156
"2875",-78.72633,38.16982
"2876",-81.91283,37.23907
"2877",-82.23596,37.25126
"2878",-77.32865,38.37025
"2879",-80.46902,37.2153
"2880",-78.81008,36.7327
"2881",-78.56669,38.06677
"2882",-75.94098,37.18992
"2883",-79.7667,37.8167
"2884",-77.6744,38.29114
"2885",-75.36687,37.96716
"2886",-77.61979,39.09049
"2887",-77.89127,39.12424
"2888",-79.39808,36.82653
"2889",-79.42334,36.58518
"2890",-77.19388,38.70901
"2891",-79.87335,37.52756
"2892",-78.18927,38.14269
"2893",-81.77873,36.78832
"2894",-77.28421,37.367
"2895",-78.3,36.6
"2896",-77.81394,38.08504
"2897",-76.09938,36.85084
"2898",-79.47692,37.84804
"2899",-79.1942,37.39863
"2900",-76.31433,37.43986
"2901",-77.4315,38.83865
"2902",-79.8,36.7333
"2903",-81.61123,36.6729
"2904",-82.4167,36.75
"2905",-76.3781,37.7638
"2906",-76.39557,37.07991
